Date,Open,High,Low,Close,Adj Close,Volume
2019-10-30,3039.739990,3050.100098,3025.959961,3046.770020,3046.770020,3776030000
2019-10-31,3046.899902,3046.899902,3023.189941,3037.560059,3037.560059,4139280000
2019-11-01,3050.719971,3066.949951,3050.719971,3066.909912,3066.909912,3930200000
2019-11-04,3078.959961,3085.199951,3074.870117,3078.270020,3078.270020,4146850000
2019-11-05,3080.800049,3083.949951,3072.149902,3074.620117,3074.620117,4486130000
2019-11-06,3075.100098,3078.340088,3065.889893,3076.780029,3076.780029,4458190000
2019-11-07,3087.020020,3097.770020,3080.229980,3085.179932,3085.179932,4144640000
2019-11-08,3081.250000,3093.090088,3073.580078,3093.080078,3093.080078,3499150000
2019-11-11,3080.330078,3088.330078,3075.820068,3087.010010,3087.010010,3035530000
2019-11-12,3089.280029,3102.610107,3084.729980,3091.840088,3091.840088,3466010000
2019-11-13,3084.179932,3098.060059,3078.800049,3094.040039,3094.040039,3509280000
2019-11-14,3090.750000,3098.199951,3083.260010,3096.629883,3096.629883,3276070000
2019-11-15,3107.919922,3120.459961,3104.600098,3120.459961,3120.459961,3335650000
2019-11-18,3117.909912,3124.169922,3112.060059,3122.030029,3122.030029,3436690000
2019-11-19,3127.449951,3127.639893,3113.469971,3120.179932,3120.179932,3590070000
2019-11-20,3114.659912,3118.969971,3091.409912,3108.459961,3108.459961,4034890000
2019-11-21,3108.489990,3110.110107,3094.550049,3103.540039,3103.540039,3720560000
2019-11-22,3111.409912,3112.870117,3099.260010,3110.290039,3110.290039,3226780000
2019-11-25,3117.439941,3133.830078,3117.439941,3133.639893,3133.639893,3511530000
2019-11-26,3134.850098,3142.689941,3131.000000,3140.520020,3140.520020,4595590000
2019-11-27,3145.489990,3154.260010,3143.409912,3153.629883,3153.629883,3033090000
2019-11-29,3147.179932,3150.300049,3139.340088,3140.979980,3140.979980,1743020000
2019-12-02,3143.850098,3144.310059,3110.780029,3113.870117,3113.870117,3268740000
2019-12-03,3087.409912,3094.969971,3070.330078,3093.199951,3093.199951,3653390000
2019-12-04,3103.500000,3119.379883,3102.530029,3112.760010,3112.760010,3695030000
2019-12-05,3119.209961,3119.449951,3103.760010,3117.429932,3117.429932,3355750000
2019-12-06,3134.620117,3150.600098,3134.620117,3145.909912,3145.909912,3479480000
2019-12-09,3141.860107,3148.870117,3135.459961,3135.959961,3135.959961,3345990000
2019-12-10,3135.360107,3142.120117,3126.090088,3132.520020,3132.520020,3343790000
2019-12-11,3135.750000,3143.979980,3133.209961,3141.629883,3141.629883,3252540000
2019-12-12,3141.229980,3176.280029,3138.469971,3168.570068,3168.570068,3990690000
2019-12-13,3166.649902,3182.679932,3156.510010,3168.800049,3168.800049,3736870000
2019-12-16,3183.629883,3197.709961,3183.629883,3191.449951,3191.449951,4051790000
2019-12-17,3195.399902,3198.219971,3191.030029,3192.520020,3192.520020,3837540000
2019-12-18,3195.209961,3198.479980,3191.139893,3191.139893,3191.139893,4014080000
2019-12-19,3192.320068,3205.479980,3192.320068,3205.370117,3205.370117,3720450000
2019-12-20,3223.330078,3225.649902,3216.030029,3221.219971,3221.219971,6454270000
2019-12-23,3226.050049,3227.780029,3222.300049,3224.010010,3224.010010,3060610000
2019-12-24,3225.449951,3226.429932,3220.510010,3223.379883,3223.379883,1296540000
2019-12-26,3227.199951,3240.080078,3227.199951,3239.909912,3239.909912,2160680000
2019-12-27,3247.229980,3247.929932,3234.370117,3240.020020,3240.020020,2428670000
2019-12-30,3240.090088,3240.919922,3216.570068,3221.290039,3221.290039,3013290000
2019-12-31,3215.179932,3231.719971,3212.030029,3230.780029,3230.780029,2893810000
2020-01-02,3244.669922,3258.139893,3235.530029,3257.850098,3257.850098,3458250000
2020-01-03,3226.360107,3246.149902,3222.340088,3234.850098,3234.850098,3461290000
2020-01-06,3217.550049,3246.840088,3214.639893,3246.280029,3246.280029,3674070000
2020-01-07,3241.860107,3244.909912,3232.429932,3237.179932,3237.179932,3420380000
2020-01-08,3238.590088,3267.070068,3236.669922,3253.050049,3253.050049,3720890000
2020-01-09,3266.030029,3275.580078,3263.669922,3274.699951,3274.699951,3638390000
2020-01-10,3281.810059,3282.989990,3260.860107,3265.350098,3265.350098,3212970000
2020-01-13,3271.129883,3288.129883,3268.429932,3288.129883,3288.129883,3456380000
2020-01-14,3285.350098,3294.250000,3277.189941,3283.149902,3283.149902,3665130000
2020-01-15,3282.270020,3298.659912,3280.689941,3289.290039,3289.290039,3716840000
2020-01-16,3302.969971,3317.110107,3302.820068,3316.810059,3316.810059,3535080000
2020-01-17,3323.659912,3329.879883,3318.860107,3329.620117,3329.620117,3698170000
2020-01-21,3321.030029,3329.790039,3316.610107,3320.790039,3320.790039,4105340000
2020-01-22,3330.020020,3337.770020,3320.040039,3321.750000,3321.750000,3619850000
2020-01-23,3315.770020,3326.879883,3301.870117,3325.540039,3325.540039,3764860000
2020-01-24,3333.100098,3333.179932,3281.530029,3295.469971,3295.469971,3707130000
2020-01-27,3247.159912,3258.850098,3234.500000,3243.629883,3243.629883,3823100000
2020-01-28,3255.350098,3285.780029,3253.219971,3276.239990,3276.239990,3526720000
2020-01-29,3289.459961,3293.469971,3271.889893,3273.399902,3273.399902,3584500000
2020-01-30,3256.449951,3285.909912,3242.800049,3283.659912,3283.659912,3787250000
2020-01-31,3282.330078,3282.330078,3214.679932,3225.520020,3225.520020,4527830000
2020-02-03,3235.659912,3268.439941,3235.659912,3248.919922,3248.919922,3757910000
2020-02-04,3280.610107,3306.919922,3280.610107,3297.590088,3297.590088,3995320000
2020-02-05,3324.909912,3337.580078,3313.750000,3334.689941,3334.689941,4117730000
2020-02-06,3344.919922,3347.959961,3334.389893,3345.780029,3345.780029,3868370000
2020-02-07,3335.540039,3341.419922,3322.120117,3327.709961,3327.709961,3730650000
